 947655229302622208 107.907532  40.546465 0.00434   3.049   43.580 16.416 0.0012 17.597 0.011 15.342 0.005  5123.1037    -5.396 0.128   -19.715 0.116                  0.722  0.272  0.449 -0.692  7.792 0.073 0.069 0.071  0.030 0.666 0.049 0.014 7 0.012
1215391086668536320 229.377275  23.103894 0.00965   2.802   45.798 16.093 0.0009 16.991 0.006 15.154 0.002 12391.3268   -10.209 0.099    -7.293 0.102                  0.511  0.094  0.417 -0.699  7.895 0.066 0.040 0.011  0.033 0.643 0.048 0.013 7 0.108
 806237177610351232 148.427822  39.429375 0.00164   1.958   25.984 16.383 0.0007 17.230 0.005 15.481 0.002  3017.8987   -20.675 0.087   -21.121 0.092                  4.711  4.507  0.203 -0.800  8.541 0.059 2.755 2.760  0.019 0.643 0.069 0.009 7 0.003
3234885018487310336  78.085051   2.313399 0.00755   1.699   44.660 11.902 0.0003 12.194 0.001 11.459 0.001 16002.6280     2.919 0.065   -20.005 0.049  -27.137  1.233  8.634  8.493  0.140 -1.007  9.114 0.092 2.542 2.539  0.014 0.649 0.046 0.013 7 0.154
1383967350446158464 237.910956  41.950690 0.00173   2.075   26.664 17.430 0.0012 18.451 0.017 16.428 0.005  3006.3873     3.284 0.144    14.177 0.175                  1.845  1.629  0.215 -0.794  8.475 0.065 1.216 1.222  0.023 0.622 0.079 0.011 7 0.003
3084134930573868160 118.911432  -0.327988 0.00708   2.307   45.088 15.830 0.0010 16.735 0.007 14.895 0.003 11047.2010     5.903 0.088   -23.008 0.056                  3.931  3.721  0.210 -0.804  8.315 0.049 2.102 2.103  0.014 0.629 0.047 0.013 7 0.096
4881150381090101760  70.405715 -27.298078 0.00542   1.996   23.845 17.283 0.0010 18.283 0.023 16.256 0.005  9774.1018    -8.532 0.105   -14.564 0.153                  4.765  4.601  0.164 -0.902  8.564 0.068 2.952 2.956  0.019 0.637 0.078 0.013 7 0.083
3943330871709188992 196.929844  20.952382 0.00330   1.951   24.398 16.677 0.0008 17.564 0.007 15.751 0.002  6087.2906    -1.923 0.197    -7.254 0.135                  2.756  2.551  0.206 -0.779  8.629 0.073 1.803 1.810  0.023 0.634 0.081 0.013 7 0.031
3527133800398796544 190.461059 -14.316573 0.00224   2.061   23.233 16.928 0.0008 17.978 0.006 15.905 0.002  3915.2210     3.783 0.184    -3.632 0.088                  1.942  1.578  0.364 -0.764  8.585 0.105 1.021 1.039  0.039 0.635 0.087 0.015 7 0.006
 496072300399330176  73.222363  68.948926 0.00137   2.267   46.517 16.108 0.0006 17.201 0.004 15.074 0.002  2182.9213     1.707 0.054   -14.170 0.074                  5.395  5.140  0.254 -0.851  8.726 0.090 2.833 2.827  0.021 0.609 0.043 0.020 7 0.000
3734048041772102912 195.526654   8.476126 0.00797   2.078   71.093 14.572 0.0002 15.111 0.001 13.894 0.001 13806.1777   -13.604 0.063    -4.221 0.043                  3.077  2.954  0.123 -0.801  8.496 0.050 1.937 1.934  0.009 0.628 0.031 0.012 7 0.127
1141249952456686336 102.052792  79.293892 0.01051   2.562   29.405 17.390 0.0010 18.650 0.017 16.269 0.003 14765.8090     6.670 0.126   -19.534 0.177                  4.803  4.539  0.264 -0.885  8.095 0.076 2.761 2.761  0.026 0.615 0.064 0.014 7 0.139
 571554834500804736  78.333693  85.194615 0.00272   2.316   38.510 16.895 0.0010 17.949 0.011 15.890 0.003  4236.2357   -11.342 0.105    -7.728 0.141                  6.647  6.408  0.239 -0.903  8.393 0.077 2.893 2.894  0.019 0.610 0.052 0.015 7 0.008
4009244291692242560 187.277649  27.928795 0.00894   2.037   73.778 14.404 0.0003 14.970 0.002 13.709 0.001 15799.0539    -6.091 0.043    -8.482 0.036                  4.488  4.172  0.317 -0.807  8.506 0.078 1.995 1.994  0.012 0.624 0.028 0.010 7 0.151
2243933911799338496 303.307528  62.332299 0.00163   2.533   27.122 17.264 0.0011 18.384 0.014 16.195 0.003  2314.7175     3.939 0.166   -36.457 0.176                  5.113  5.019  0.094 -0.880  8.558 0.029 2.982 2.978  0.014 0.639 0.074 0.016 7 0.000
1735142052869448192 310.641308   4.529417 0.00854   2.569   80.683 14.409 0.0003 15.018 0.002 13.671 0.002 11964.7752   -10.116 0.053     9.700 0.043                  2.928  2.468  0.460 -0.727  8.177 0.023 1.168 1.175  0.014 0.643 0.028 0.011 7 0.104
2140756462202456576 285.492165  55.019984 0.00399   2.850   64.896 16.275 0.0008 17.303 0.007 15.271 0.003  5035.1213     6.781 0.092    -2.590 0.096                  1.503  0.781  0.722 -0.673  7.908 0.089 0.364 0.390  0.038 0.640 0.034 0.015 7 0.011
1091722034569910656 125.633961  64.600071 0.00273   2.151   27.210 17.008 0.0007 18.071 0.008 15.978 0.003  4567.1492    -6.774 0.094    -1.767 0.107                  5.524  5.348  0.176 -0.831  8.411 0.052 2.793 2.798  0.015 0.610 0.062 0.012 7 0.009
6899213710839008256 321.465996  -5.642772 0.00422   2.649   90.331 13.900 0.0004 14.397 0.005 13.263 0.002  5738.3527    30.216 0.059     9.619 0.050                  4.220  4.070  0.150 -0.771  8.082 0.054 2.007 2.005  0.007 0.626 0.024 0.011 7 0.025
5682790496285678720 138.054439 -16.913423 0.00329   2.289  111.073 13.429 0.0003 13.835 0.003 12.877 0.001  5170.5911    -8.497 0.034   -10.962 0.037                  3.195  3.126  0.070 -0.852  8.356 0.063 1.745 1.741  0.006 0.610 0.019 0.012 7 0.013
 894600391648251264 116.415576  34.722542 0.00255   2.584   71.395 14.030 0.0003 14.645 0.001 13.293 0.001  3557.9331    -6.359 0.052   -17.135 0.030                  4.619  4.356  0.264 -0.831  8.109 0.107 2.138 2.137  0.012 0.634 0.030 0.012 7 0.005
 351894234001078656  35.106547  44.274354 0.00214   2.596   23.723 16.318 0.0010 17.282 0.015 15.334 0.005  2963.1398    -9.864 0.206    -7.152 0.158                  2.848  2.685  0.163 -0.782  8.141 0.064 1.692 1.700  0.018 0.656 0.080 0.012 7 0.002
1674450488483650304 209.177014  69.567077 0.00532   2.471   22.534 17.605 0.0012 18.859 0.029 16.473 0.007  7754.7834    12.503 0.198    -3.957 0.159                  1.577  1.392  0.185 -0.765  8.092 0.059 1.173 1.183  0.026 0.647 0.097 0.012 7 0.057
1240100720717910400 215.480875  20.168546 0.00134   2.415   20.998 17.183 0.0014 18.791 0.016 15.948 0.004  1991.6941     1.250 0.196    16.969 0.206                  2.991  2.714  0.277 -0.742  8.172 0.080 1.887 1.905  0.029 0.639 0.090 0.011 7 0.000
1386096687860962688 241.334830  44.539103 0.00146   2.567   23.912 17.920 0.0016 19.167 0.023 16.804 0.005  2046.8196    -9.932 0.182    21.504 0.205                  3.514  3.468  0.046 -0.803  7.953 0.034 2.178 2.179  0.006 0.569 0.079 0.008 7 0.000
1135061518761676416 121.254481  73.474317 0.00159   2.707   22.580 17.970 0.0016 19.299 0.024 16.805 0.004  2109.0717    14.176 0.178   -13.326 0.206                  1.797  1.320  0.478 -0.758  7.942 0.085 0.771 0.805  0.050 0.637 0.093 0.011 7 0.000
2255291798194101632 284.528659  66.051178 0.00213   2.712  124.686 12.453 0.0004 12.781 0.001 11.966 0.001  2825.9924    -4.108 0.074    18.996 0.049  -32.067  1.986  2.270  2.035  0.235 -0.759  7.967 0.101 1.120 1.111  0.014 0.646 0.017 0.016 7 0.002
2266575566336605312 273.971451  72.283135 0.00656   2.352  146.643 14.384 0.0004 14.872 0.004 13.718 0.002 10042.5850     8.041 0.025    -1.242 0.036                  2.915  2.866  0.049 -0.697  8.302 0.044 1.676 1.673  0.005 0.606 0.014 0.013 7 0.085
1296536522268058240 225.310490  39.540272 0.00349   2.438  131.274 13.902 0.0003 14.350 0.001 13.311 0.001  5151.8802    -6.561 0.025    13.432 0.028                  5.017  4.918  0.098 -0.799  8.093 0.037 2.325 2.322  0.006 0.635 0.016 0.008 7 0.013
1851839234882061312 318.602576  29.728773 0.00833   2.510   64.047 11.036 0.0004 11.268 0.001 10.678 0.001 11948.7789    15.713 0.074    11.163 0.073  -17.820  1.381  3.568  3.159  0.409 -0.715  8.430 0.060 1.801 1.805  0.015 0.614 0.034 0.014 7 0.104
2962469536554311680  77.851781 -21.976203 0.00245   2.572   25.160 17.606 0.0010 18.845 0.017 16.492 0.003  3427.1882   -14.812 0.135   -15.659 0.161                  1.915  1.793  0.122 -0.784  8.036 0.067 1.049 1.055  0.016 0.636 0.084 0.011 7 0.004
1319540848141886976 244.567855  32.461432 0.00255   2.982  148.738 14.647 0.0003 15.296 0.002 13.883 0.001  3077.9683   -20.059 0.034    -4.382 0.037                  1.229  0.389  0.840 -0.744  7.699 0.111 0.092 0.106  0.026 0.634 0.014 0.010 7 0.003
1886638640459918080 347.148442  31.538324 0.00122   2.262   21.588 17.240 0.0012 18.448 0.018 16.166 0.004  1936.4893    16.892 0.246    -2.591 0.141                  7.960  7.610  0.350 -0.977  8.267 0.100 3.165 3.177  0.021 0.547 0.059 0.012 7 0.000
1554176870028250496 197.122415  47.001547 0.00466   2.664   21.305 17.821 0.0012 19.195 0.028 16.645 0.004  6292.5197    -7.888 0.141   -32.815 0.144                  6.071  5.914  0.157 -0.908  7.833 0.031 3.017 3.023  0.014 0.593 0.069 0.008 7 0.035
3952679709842534912 187.926958  22.177482 0.01042   2.209   70.576 13.435 0.0003 13.803 0.001 12.913 0.001 16976.8363    -4.169 0.044    -5.053 0.034                  1.817  1.662  0.155 -0.770  8.333 0.051 0.631 0.630  0.008 0.593 0.029 0.010 7 0.164
3055330337268667904 113.397669  -5.911802 0.00165   2.292   62.226 15.301 0.0004 16.009 0.002 14.495 0.001  2584.4429    10.874 0.065    -3.395 0.050                  9.814  9.646  0.168 -1.199  8.665 0.110 2.256 2.252  0.013 0.552 0.032 0.012 7 0.000
5093236965677415424  64.870206 -18.346201 0.00188   3.155   80.389 15.683 0.0004 16.616 0.003 14.737 0.001  2140.0785    35.503 0.056    10.010 0.052                  2.565  1.908  0.657 -0.710  7.682 0.111 1.131 1.142  0.021 0.628 0.026 0.015 7 0.000
1090901455298369408 128.203600  64.093938 0.00241   2.745   33.906 16.917 0.0007 18.110 0.009 15.834 0.003  3155.6311    10.892 0.109   -12.223 0.110                  2.390  1.987  0.403 -0.774  7.989 0.051 0.916 0.933  0.026 0.640 0.061 0.011 7 0.003
1203804708015127168 238.007563  19.322737 0.01051   3.567   27.047 17.824 0.0013 19.249 0.023 16.630 0.003 10605.3675   -14.201 0.195     0.859 0.170                  1.696  0.084  1.612 -0.637  7.384 0.098 0.151 0.015  0.147 0.624 0.081 0.016 7 0.091
3168359514124570368 112.154090  14.976697 0.00306   2.629   40.723 16.062 0.0009 16.921 0.006 15.151 0.003  4184.8552   -16.264 0.108    19.444 0.093                  2.423  1.901  0.523 -0.765  8.111 0.102 0.905 0.922  0.029 0.642 0.053 0.012 7 0.007
1695980364969402368 228.657846  70.902665 0.00462   2.220   23.522 17.820 0.0018 19.377 0.037 16.588 0.008  7485.0533   -13.134 0.184    18.844 0.178                  5.816  5.613  0.203 -0.873  8.271 0.077 2.923 2.929  0.020 0.576 0.071 0.010 7 0.054
2881808504545161344   0.252197  39.670002 0.00181   3.022   32.406 16.219 0.0007 17.422 0.008 15.134 0.002  2157.7791    22.087 0.105     0.018 0.067                  7.761  7.258  0.503 -0.949  7.846 0.088 2.919 2.930  0.022 0.609 0.049 0.012 7 0.000
2413942495627225600   0.276037 -19.104181 0.00248   2.822   21.044 17.258 0.0009 18.508 0.015 16.149 0.005  3163.3982   -21.896 0.222   -34.403 0.136                  2.129  2.082  0.047 -0.752  7.777 0.034 1.445 1.448  0.008 0.620 0.101 0.010 7 0.003
2265762928460409472 279.443591  71.474730 0.00453   2.108   35.594 10.633 0.0003 10.813 0.001 10.349 0.001  7741.2929    -6.972 0.098   -23.197 0.110  -42.254  3.130  6.539  6.423  0.116 -0.912  8.512 0.186 2.877 2.873  0.013 0.597 0.052 0.014 7 0.057
2240410148829642624 291.367305  62.228622 0.00279   2.206   22.632 17.858 0.0013 18.983 0.026 16.759 0.009  4557.0957    -9.240 0.189    -0.742 0.192                  6.932  6.678  0.253 -0.954  8.346 0.070 2.992 3.000  0.022 0.593 0.064 0.012 7 0.009
1705297699518331392 264.112487  78.019332 0.00301   2.761  119.675 15.308 0.0005 16.096 0.003 14.448 0.002  3926.7386    -1.773 0.048    -8.898 0.050                  3.956  3.375  0.581 -0.831  7.942 0.077 2.020 2.028  0.014 0.623 0.018 0.016 7 0.006
5170655602317266304  39.119076 -12.435664 0.00534   2.662   64.485 12.839 0.0004 13.200 0.002 12.327 0.002  7219.8803     6.954 0.065   -18.680 0.068   25.176  2.075  1.777  1.528  0.249 -0.779  7.953 0.085 0.626 0.625  0.012 0.647 0.033 0.012 7 0.050
2821649790983695488 357.987666  17.753568 0.00759   2.311   94.724 13.713 0.0006 14.144 0.002 13.136 0.002 11820.6200     8.055 0.044    -3.281 0.021                  0.592  0.478  0.114 -0.784  8.311 0.033 0.167 0.166  0.006 0.640 0.022 0.012 7 0.103
2965898604083081728  87.751985 -20.279323 0.01184   3.130   78.824 15.840 0.0005 16.725 0.003 14.919 0.001 13624.8916    50.351 0.063     5.479 0.071                  2.418  2.096  0.322 -0.734  7.702 0.071 0.765 0.766  0.013 0.650 0.028 0.011 7 0.124
1919259501187464832 356.193673  38.268610 0.00300   2.584   21.582 15.336 0.0006 16.180 0.004 14.421 0.001  4175.6285    13.104 0.137     6.177 0.095                  2.946  2.612  0.335 -0.760  8.374 0.116 2.009 2.026  0.038 0.649 0.092 0.016 7 0.007
1422646172350247936 265.956284  57.870651 0.00702   2.156   52.599 14.900 0.0004 15.518 0.002 14.152 0.002 11720.5963   -10.765 0.083    -3.376 0.090                  1.246  0.764  0.482 -0.737  8.460 0.077 0.328 0.334  0.025 0.635 0.041 0.015 7 0.102
 437400848111758080  41.489365  47.788646 0.00468   2.773   81.046 11.022 0.0004 11.327 0.001 10.579 0.001  6070.3458    13.863 0.077     4.871 0.064                  4.521  4.368  0.153 -0.881  8.479 0.033 2.957 2.951  0.010 0.612 0.027 0.017 7 0.031
1703620085292498816 238.097511  75.084508 0.00463   3.095   68.064 16.208 0.0008 17.306 0.006 15.175 0.002  5382.3621   -31.732 0.093     3.560 0.091                  1.087  0.217  0.870 -0.651  7.618 0.091 0.041 0.044  0.033 0.640 0.033 0.012 7 0.018
 839570006476251392 171.176436  52.506084 0.00133   2.608   47.939 16.412 0.0005 17.309 0.004 15.477 0.002  1832.0978    27.570 0.067   -12.454 0.073                  3.017  2.497  0.520 -0.773  7.960 0.074 1.229 1.242  0.023 0.630 0.044 0.010 7 0.000
1410178466405900928 247.007686  47.809778 0.00330   2.475  114.596 12.099 0.0002 12.417 0.001 11.638 0.001  4797.2483    15.597 0.036   -12.812 0.038  -20.377  0.596  2.186  1.894  0.291 -0.772  8.079 0.104 0.586 0.584  0.010 0.634 0.019 0.009 7 0.009
6799661522880569856 306.934430 -27.579365 0.00215   2.550   32.269 16.635 0.0008 17.620 0.007 15.656 0.003  3036.4403    12.911 0.121     8.917 0.090                  2.459  2.040  0.419 -0.717  8.165 0.056 1.230 1.247  0.030 0.644 0.067 0.012 7 0.003
1460442163729708544 196.357010  26.834187 0.00373   3.020   60.891 15.636 0.0004 16.551 0.002 14.692 0.001  4446.9444   -24.747 0.068     8.664 0.058                  1.218  0.950  0.269 -0.753  7.644 0.061 0.305 0.309  0.013 0.636 0.034 0.008 7 0.008
1028227235226310784 127.039089  51.948778 0.00323   2.399   38.449 12.852 0.0002 13.203 0.001 12.350 0.001  4843.9459   -23.525 0.088   -10.649 0.060                  6.116  6.016  0.100 -0.902  8.199 0.091 2.816 2.815  0.010 0.599 0.051 0.012 7 0.010
6913077899630145408 312.745911  -6.456230 0.00307   2.930   31.082 17.185 0.0009 18.563 0.015 16.016 0.005  3773.5937     7.549 0.160   -15.830 0.125                  3.864  3.348  0.517 -0.772  7.849 0.061 2.199 2.220  0.033 0.637 0.065 0.012 7 0.006
 807156403689990400 150.619928  42.303844 0.00150   2.068   21.225 16.765 0.0011 17.927 0.013 15.684 0.003  2614.5807    -6.495 0.111     1.880 0.152                  5.366  4.995  0.371 -0.785  8.399 0.051 2.946 2.957  0.034 0.613 0.081 0.013 7 0.001
3956995877097644416 195.419395  23.644863 0.00779   3.420   99.550 14.430 0.0002 15.168 0.002 13.607 0.001  8198.1038     2.753 0.062    -1.715 0.063                  1.353  0.293  1.060 -0.660  7.386 0.081 0.061 0.084  0.046 0.651 0.021 0.011 7 0.063
6882634724759985664 313.557147 -17.931294 0.00212   2.835   54.524 15.817 0.0004 16.741 0.004 14.866 0.002  2693.4594    11.763 0.087   -17.298 0.064                  1.314  1.050  0.264 -0.750  7.954 0.062 0.380 0.384  0.015 0.639 0.041 0.012 7 0.001
6901281235079815040 309.095886 -11.484210 0.00679   2.692   48.369 11.719 0.0003 12.016 0.001 11.274 0.001  9084.3769    10.269 0.086     1.171 0.053   11.300  0.863  1.484  1.172  0.312 -0.756  8.026 0.085 0.428 0.432  0.018 0.649 0.043 0.012 7 0.075
1329841622826376832 244.255535  35.393390 0.00459   2.865  149.436 12.255 0.0001 12.586 0.001 11.773 0.001  5764.6402    -9.241 0.029    -4.007 0.041   -2.309  1.419  2.787  2.662  0.126 -0.749  7.769 0.041 1.436 1.431  0.008 0.642 0.014 0.011 7 0.025
5089210760255189248  62.689848 -23.841288 0.00689   2.497   78.189 15.455 0.0003 16.157 0.002 14.650 0.001  9933.5520     2.339 0.041    -6.143 0.050                  3.879  3.319  0.560 -0.769  8.164 0.100 1.934 1.943  0.017 0.624 0.027 0.014 7 0.084
1291844699993817088 226.508639  36.126458 0.00295   2.777   51.141 16.616 0.0007 17.752 0.007 15.560 0.002  3822.5265   -27.399 0.081   -13.177 0.083                  4.546  4.434  0.112 -0.823  7.815 0.048 2.288 2.288  0.008 0.624 0.042 0.009 7 0.006
2704137248084862336 336.840273   3.180329 0.00529   2.829   57.102 10.878 0.0005 11.178 0.002 10.439 0.001  6736.4817    -9.891 0.072   -10.190 0.071   14.420  3.555  2.135  1.734  0.401 -0.782  8.072 0.231 1.380 1.373  0.026 0.654 0.038 0.024 7 0.042
4896326733930418176  65.712002 -24.368308 0.00234   2.959   55.390 15.986 0.0006 17.097 0.005 14.938 0.002  2853.1847    13.030 0.071   -33.633 0.088                  1.643  1.267  0.377 -0.750  7.784 0.096 0.511 0.511  0.021 0.634 0.040 0.013 7 0.002
4191634132372768896 302.743891  -9.010285 0.00716   2.506   34.816 16.540 0.0007 17.774 0.009 15.446 0.003 10281.1111    11.830 0.126     6.421 0.085                  7.046  6.700  0.346 -0.922  8.252 0.043 3.073 3.081  0.019 0.572 0.051 0.012 7 0.088
3186119444411482112  69.287999  -8.167099 0.00111   2.386   22.572 17.210 0.0008 18.425 0.010 16.128 0.002  1674.8197    16.102 0.154    -2.031 0.143                  6.348  6.137  0.211 -0.880  8.314 0.059 3.045 3.055  0.022 0.636 0.074 0.012 7 0.000
 658633960692334720 130.614686  17.770005 0.00562   2.257   58.360 14.371 0.0002 14.873 0.001 13.727 0.001  8957.1652     5.297 0.059   -14.282 0.036                  3.289  3.072  0.216 -0.804  8.295 0.080 1.668 1.668  0.011 0.628 0.036 0.010 7 0.073
5074140682085975552  49.916268 -24.274545 0.00533   2.443   83.238 11.592 0.0006 11.917 0.001 11.131 0.001  7850.0723    -5.306 0.042    -4.302 0.044    6.198  0.362  1.207  1.070  0.137 -0.764  8.110 0.078 0.406 0.404  0.007 0.637 0.026 0.010 7 0.059
1276041797329413632 225.820805  30.247161 0.00726   3.180   25.760 17.934 0.0009 19.070 0.017 16.837 0.004  8220.4954   -11.193 0.131     3.882 0.190                  1.277  0.765  0.511 -0.729  7.548 0.057 0.345 0.373  0.048 0.662 0.078 0.011 7 0.064
 313907653448139520  17.863777  32.907965 0.00555   2.284   25.349 16.866 0.0013 17.925 0.015 15.839 0.005  8742.2179    -9.619 0.189   -10.769 0.152                  3.120  2.852  0.268 -0.786  8.350 0.061 1.998 2.008  0.027 0.621 0.078 0.014 7 0.070
3063075121075240960 125.642581  -7.646256 0.00078   3.079   20.469 18.197 0.0017 19.620 0.052 17.030 0.008   907.6308    11.755 0.241   -11.587 0.203                  0.501  0.173  0.328 -0.681  7.695 0.162 0.040 0.046  0.037 0.640 0.101 0.011 7 0.000
3608595753612154880 198.169387 -14.999900 0.01101   2.734   60.811 11.674 0.0004 11.952 0.002 11.225 0.003 14496.9484   -45.819 0.074     4.616 0.065  -16.407  1.965  1.700  1.320  0.380 -0.746  7.997 0.099 0.469 0.473  0.017 0.635 0.036 0.013 7 0.136
1079523846413490944 174.582197  75.536494 0.00856   3.582   28.456 18.101 0.0014 19.560 0.039 16.898 0.004  8604.3216   -30.561 0.230   -12.417 0.177                  2.293  1.305  0.988 -0.721  7.411 0.120 0.749 0.800  0.095 0.649 0.082 0.020 7 0.069
1198432184963909632 242.425372  16.457190 0.00227   2.236   30.610 14.736 0.0004 15.358 0.002 13.994 0.002  3655.1113    -1.787 0.105   -16.001 0.095                  5.913  5.494  0.419 -0.914  8.345 0.132 2.988 3.001  0.027 0.614 0.065 0.014 7 0.005
4464383144282253696 244.444876  14.477112 0.00172   3.558   28.301 17.469 0.0011 18.800 0.014 16.318 0.006  1735.9214     5.347 0.154   -23.155 0.126                  2.224  0.966  1.258 -0.671  7.414 0.113 0.589 0.668  0.137 0.611 0.077 0.014 7 0.000
1881204304238716032 338.137201  27.367984 0.00241   3.029   23.889 17.612 0.0012 18.997 0.027 16.463 0.007  2867.5809   -20.001 0.199    -8.666 0.196                  1.137  0.486  0.651 -0.666  7.768 0.080 0.159 0.201  0.070 0.637 0.086 0.012 7 0.002
2155913436148781056 283.603244  60.587408 0.00154   3.132   57.543 16.382 0.0008 17.767 0.009 15.218 0.003  1772.2181    -3.317 0.113    23.699 0.103                  1.668  1.035  0.633 -0.744  7.678 0.075 0.366 0.383  0.028 0.635 0.038 0.012 7 0.000
3013870124602959104  82.585127  -9.271873 0.01140   3.862   20.323 18.018 0.0023 19.195 0.038 16.877 0.007 10621.7629    -7.065 0.304    -9.045 0.338                  1.062  0.747  0.315 -0.734  7.630 0.041 0.446 0.471  0.042 0.620 0.104 0.014 7 0.092
5122770913150583552  31.157396 -22.533506 0.00097   2.926   55.628 15.877 0.0008 16.763 0.005 14.951 0.003  1188.0737   -12.438 0.083   -19.774 0.079                  3.656  3.389  0.267 -0.803  7.718 0.059 1.899 1.898  0.015 0.624 0.038 0.010 7 0.000
 607812883988234752 137.233212  15.857146 0.00373   2.373   31.178 16.095 0.0007 17.201 0.006 15.048 0.002  5666.3375    -6.528 0.115   -20.442 0.076                  5.966  5.843  0.123 -0.888  8.191 0.063 2.962 2.964  0.012 0.612 0.061 0.012 7 0.023
1634204235443758848 262.041739  67.313661 0.00085   2.722   24.480 17.904 0.0016 19.299 0.028 16.732 0.006  1120.9390    -3.447 0.230    23.896 0.232                  4.801  4.568  0.232 -0.809  7.899 0.032 2.688 2.697  0.019 0.635 0.068 0.011 7 0.000
6620722808685709568 337.642455 -28.426153 0.00125   3.949   42.694 16.774 0.0012 18.015 0.017 15.667 0.003  1143.0761   -43.670 0.162   -55.765 0.143                  1.857  0.954  0.904 -0.740  7.076 0.062 0.337 0.370  0.053 0.638 0.050 0.010 7 0.000
2317568819688375808   8.996215 -30.793502 0.00243   3.315   22.836 17.541 0.0010 18.824 0.018 16.416 0.004  2642.2637   -12.052 0.177   -22.249 0.129                  1.960  1.885  0.075 -0.771  7.388 0.017 1.101 1.107  0.011 0.636 0.087 0.008 7 0.001
1331062046373377408 248.204575  37.330105 0.00695   2.978  132.488 10.987 0.0004 11.280 0.001 10.563 0.001  8402.1221   -15.885 0.039   -52.761 0.044  -29.921  0.637  1.738  1.636  0.103 -0.725  7.670 0.046 0.579 0.576  0.005 0.622 0.016 0.009 7 0.066
4423974889369450752 234.069062   2.284823 0.00306   3.109   33.395 17.266 0.0009 18.497 0.014 16.169 0.003  3544.4776    22.559 0.175    -6.924 0.142                  6.201  5.867  0.334 -0.864  7.671 0.099 2.668 2.675  0.019 0.613 0.052 0.013 7 0.005
 908448981117410176 124.197183  39.081495 0.00075   3.001   28.465 16.908 0.0010 18.416 0.012 15.699 0.004   897.7797    -3.133 0.148   -43.113 0.116                  5.387  4.892  0.496 -0.810  7.715 0.074 2.830 2.849  0.031 0.609 0.066 0.012 7 0.000
