4883949737694099968 4883949527238845568  60.838102  60.840214 -31.494884 -31.500611   1.854   1.359   63.497    2.050 15.416 20.264 0.0004 0.0071 16.072 20.134 0.003 0.077 14.640 20.429 0.002 0.091     8.688     6.193 0.041 0.970     1.270     3.473 0.054 1.248                                                     20.248        20.506                                 0.165       0.040                     2.308       1.791         1.987        0.321        -0.787         8.699       0.047       1.603       0.458       1.589       0.025       0.641       0.033       0.013   7 11655.9913 0.00600 1 0.102
 947655229302622208  947655602963420160 107.907532 107.908365  40.546465  40.550757   3.049   2.108   43.580    4.278 16.416 19.690 0.0012 0.0068 17.597 19.628 0.011 0.051 15.342 19.748 0.005 0.086    -5.396    -4.784 0.128 1.054   -19.715   -17.811 0.116 0.853                                       19.544        19.767        19.988        20.225       0.019       0.012       0.011       0.030         0.722       3.404         0.272        0.449        -0.692         7.792       0.073       0.069       0.257       0.071       0.030       0.666       0.049       0.014   7  5123.1037 0.00434 1 0.012
1215391086668536320 1215391082373894912 229.377275 229.371178  23.103894  23.111743   2.802   2.116   45.798    3.503 16.093 19.972 0.0009 0.0077 16.991 19.818 0.006 0.049 15.154 20.027 0.002 0.105   -10.209   -12.284 0.099 1.234    -7.293    -6.386 0.102 1.008                                       19.792        20.078        20.359        20.595       0.015       0.017       0.011       0.079         0.511       5.230         0.094        0.417        -0.699         7.895       0.066       0.040       0.226       0.011       0.033       0.643       0.048       0.013   7 12391.3268 0.00965 1 0.108
 806237177610351232  806237177610351104 148.427822 148.429550  39.429375  39.430330   1.958   2.121   25.984    3.333 16.383 19.814 0.0007 0.0044 17.230 19.669 0.005 0.053 15.481 19.757 0.002 0.059   -20.675   -21.400 0.087 0.726   -21.121   -21.453 0.092 0.759                                       19.618        19.874        20.107        20.232       0.020       0.018       0.015       0.064         4.711       1.282         4.507        0.203        -0.800         8.541       0.059       2.755       0.254       2.760       0.019       0.643       0.069       0.009   7  3017.8987 0.00164 1 0.003
3234885018487310336 3234885121566523264  78.085051  78.092148   2.313399   2.316003   1.699   2.134   44.660    3.207 11.902 20.137 0.0003 0.0065 12.194 20.161 0.001 0.046 11.459 20.118 0.001 0.081     2.919     4.083 0.065 1.185   -20.005   -19.709 0.049 0.884 -27.137           1.233               19.961        20.224        20.400        20.512       0.017       0.010       0.023       0.066         8.634       0.973         8.493        0.140        -1.007         9.114       0.092       2.542       0.122       2.539       0.014       0.649       0.046       0.013   7 16002.6280 0.00755 1 0.154
1383967350446158464 1383967346150119040 237.910956 237.912581  41.950690  41.951931   2.075   2.147   26.664    5.492 17.430 19.826 0.0012 0.0049 18.451 19.717 0.017 0.062 16.428 19.814 0.005 0.080     3.284     4.402 0.144 0.786    14.177    16.385 0.175 0.914                                       19.633        19.908        20.157        20.324       0.023       0.011       0.019       0.037         1.845       1.863         1.629        0.215        -0.794         8.475       0.065       1.216       0.377       1.222       0.023       0.622       0.079       0.011   7  3006.3873 0.00173 1 0.003
3084134930573868160 3084134827494654976 118.911432 118.911370  -0.327988  -0.335068   2.307   2.154   45.088    4.584 15.830 19.581 0.0010 0.0043 16.735 19.530 0.007 0.038 14.895 19.675 0.003 0.059     5.903     6.651 0.088 0.780   -23.008   -22.427 0.056 0.459                                       19.457        19.693        19.933        20.154       0.012       0.020       0.032       0.026         3.931       1.334         3.721        0.210        -0.804         8.315       0.049       2.102       0.218       2.103       0.014       0.629       0.047       0.013   7 11047.2010 0.00708 1 0.096
4881150381090101760 4881150376793323136  70.405715  70.410609 -27.298078 -27.301311   1.996   2.160   23.845    5.329 17.283 19.694 0.0010 0.0049 18.283 19.596 0.023 0.053 16.256 19.826 0.005 0.071    -8.532    -7.922 0.105 0.487   -14.564   -14.998 0.153 0.722                                       19.541        19.797        20.052        20.179       0.017       0.017       0.023       0.039         4.765       1.276         4.601        0.164        -0.902         8.564       0.068       2.952       0.285       2.956       0.019       0.637       0.078       0.013   7  9774.1018 0.00542 1 0.083
3943330871709188992 3943327912475780736 196.929844 196.933292  20.952382  20.953103   1.951   2.168   24.398    3.886 16.677 19.927 0.0008 0.0051 17.564 19.898 0.007 0.041 15.751 19.919 0.002 0.067    -1.923    -2.193 0.197 1.463    -7.254    -7.819 0.135 0.864                                       19.770        19.990        20.294        20.465       0.019       0.020       0.017       0.018         2.756       1.575         2.551        0.206        -0.779         8.629       0.073       1.803       0.320       1.810       0.023       0.634       0.081       0.013   7  6087.2906 0.00330 1 0.031
3527133800398796544 3527133796103127552 190.461059 190.461493 -14.316573 -14.318775   2.061   2.179   23.233    3.489 16.928 20.284 0.0008 0.0061 17.978 20.196 0.006 0.059 15.905 20.227 0.002 0.083     3.783     1.291 0.184 1.352    -3.632    -2.659 0.088 0.673                                       20.158        20.290        20.554        20.564       0.019       0.018       0.026       0.051         1.942       1.872         1.578        0.364        -0.764         8.585       0.105       1.021       0.367       1.039       0.039       0.635       0.087       0.015   7  3915.2210 0.00224 1 0.006
 496072300399330176  496072300396255360  73.222363  73.225060  68.948926  68.947951   2.267   2.200   46.517    4.181 16.108 20.135 0.0006 0.0049 17.201 20.003 0.004 0.045 15.074 20.051 0.002 0.068     1.707     2.326 0.054 0.549   -14.170   -15.067 0.074 0.729                                       20.014        20.148        20.372                     0.024       0.029       0.055                     5.395       1.210         5.140        0.254        -0.851         8.726       0.090       2.833       0.244       2.827       0.021       0.609       0.043       0.020   7  2182.9213 0.00137 1 0.000
3734048041772102912 3734048003116249344 195.526654 195.519075   8.476126   8.473425   2.078   2.209   71.093    4.824 14.572 19.491 0.0002 0.0036 15.111 19.290 0.001 0.034 13.894 19.511 0.001 0.078   -13.604   -14.120 0.063 1.101    -4.221    -3.874 0.043 0.677                                       19.321        19.614        19.890        20.073       0.012       0.019       0.019       0.032         3.077       1.459         2.954        0.123        -0.801         8.496       0.050       1.937       0.252       1.934       0.009       0.628       0.031       0.012   7 13806.1777 0.00797 1 0.127
1141249952456686336 1141249913800552960 102.052792 102.047296  79.293892  79.283433   2.562   2.214   29.405    7.932 17.390 19.512 0.0010 0.0037 18.650 19.444 0.017 0.044 16.269 19.549 0.003 0.048     6.670     6.866 0.126 0.443   -19.534   -19.185 0.177 0.624                                       19.423        19.562        19.810        19.971       0.032       0.011       0.023       0.032         4.803       1.272         4.539        0.264        -0.885         8.095       0.076       2.761       0.270       2.761       0.026       0.615       0.064       0.014   7 14765.8090 0.01051 1 0.139
 571554834500804736  571554834500847616  78.333693  78.303222  85.194615  85.193662   2.316   2.231   38.510    5.981 16.895 19.727 0.0010 0.0046 17.949 19.820 0.011 0.060 15.890 19.897 0.003 0.074   -11.342   -10.484 0.105 0.597    -7.728    -7.728 0.141 0.892                                       19.616        19.747        20.014        20.249       0.015       0.031       0.034       0.066         6.647       1.097         6.408        0.239        -0.903         8.393       0.077       2.893       0.184       2.894       0.019       0.610       0.052       0.015   7  4236.2357 0.00272 1 0.008
4009244291692242560 4009244184316846720 187.277649 187.268292  27.928795  27.925397   2.037   2.246   73.778    4.020 14.404 20.044 0.0003 0.0063 14.970 20.020 0.002 0.084 13.709 19.987 0.001 0.096    -6.091    -3.891 0.043 1.138    -8.482    -8.887 0.036 0.670                                       19.920        20.099        20.229        20.414       0.008       0.010       0.019       0.049         4.488       1.258         4.172        0.317        -0.807         8.506       0.078       1.995       0.159       1.994       0.012       0.624       0.028       0.010   7 15799.0539 0.00894 1 0.151
2243933911799338496 2243933907500430976 303.307528 303.308946  62.332299  62.330809   2.533   2.260   27.122    6.586 17.264 19.357 0.0011 0.0034 18.384 19.298 0.014 0.031 16.195 19.448 0.003 0.059     3.939     3.746 0.166 0.603   -36.457   -36.552 0.176 0.651                                       19.197        19.393        19.581        19.808       0.010       0.013       0.010       0.026         5.113       1.248         5.019        0.094        -0.880         8.558       0.029       2.982       0.304       2.978       0.014       0.639       0.074       0.016   7  2314.7175 0.00163 1 0.000
1735142052869448192 1735141670617047808 310.641308 310.634472   4.529417   4.524271   2.569   2.313   80.683    4.197 14.409 19.989 0.0003 0.0058 15.018 19.949 0.002 0.054 13.671 19.994 0.002 0.093   -10.116   -10.658 0.053 1.013     9.700     8.971 0.043 0.855                                       19.964        20.089        20.231        20.381       0.014       0.011       0.019       0.046         2.928       1.526         2.468        0.460        -0.727         8.177       0.023       1.168       0.211       1.175       0.014       0.643       0.028       0.011   7 11964.7752 0.00854 1 0.104
2140756462202456576 2140850294349753216 285.492165 285.492942  55.019984  55.023945   2.850   2.328   64.896    4.446 16.275 20.250 0.0008 0.0082 17.303 20.210 0.007 0.065 15.271 20.128 0.003 0.091     6.781     5.324 0.092 1.042    -2.590    -3.341 0.096 1.340                                       20.209        20.269        20.412        20.448       0.020       0.020       0.033       0.051         1.503       2.381         0.781        0.722        -0.673         7.908       0.089       0.364       0.332       0.390       0.038       0.640       0.034       0.015   7  5035.1213 0.00399 1 0.011
1091722034569910656 1091722034569911040 125.633961 125.628602  64.600071  64.601542   2.151   2.335   27.210    6.175 17.008 19.565 0.0007 0.0031 18.071 19.455 0.008 0.024 15.978 19.577 0.003 0.056    -6.774    -6.872 0.094 0.444    -1.767    -0.862 0.107 0.486                                       19.427        19.654        19.905        20.114       0.011       0.048       0.008       0.046         5.524       1.182         5.348        0.176        -0.831         8.411       0.052       2.793       0.204       2.798       0.015       0.610       0.062       0.012   7  4567.1492 0.00273 1 0.009
6899213710839008256 6899212229075129344 321.465996 321.463918  -5.642772  -5.646454   2.649   2.355   90.331    6.407 13.900 19.156 0.0004 0.0048 14.397 18.987 0.005 0.077 13.263 19.176 0.002 0.081    30.216    30.024 0.059 0.814     9.619     9.060 0.050 0.678                                       19.002        19.266        19.515        19.783       0.005       0.008       0.009       0.029         4.220       1.275         4.070        0.150        -0.771         8.082       0.054       2.007       0.164       2.005       0.007       0.626       0.024       0.011   7  5738.3527 0.00422 1 0.025
5682790496285678720 5682790496285806720 138.054439 138.055668 -16.913423 -16.910353   2.289   2.365  111.073    7.142 13.429 19.078 0.0003 0.0032 13.835 19.014 0.003 0.048 12.877 19.232 0.001 0.074    -8.497    -8.391 0.034 0.536   -10.962   -11.068 0.037 0.575                                       18.880        19.205        19.503        19.732       0.001       0.009       0.014       0.032         3.195       1.400         3.126        0.070        -0.852         8.356       0.063       1.745       0.223       1.741       0.006       0.610       0.019       0.012   7  5170.5911 0.00329 1 0.013
 894600391648251264  894600391648251008 116.415576 116.418259  34.722542  34.721253   2.584   2.373   71.395    4.241 14.030 19.564 0.0003 0.0035 14.645 19.474 0.001 0.029 13.293 19.608 0.001 0.078    -6.359    -5.020 0.052 0.805   -17.135   -17.896 0.030 0.427                                       19.412        19.588        19.775        19.966       0.011       0.015       0.011       0.048         4.619       1.236         4.356        0.264        -0.831         8.109       0.107       2.138       0.153       2.137       0.012       0.634       0.030       0.012   7  3557.9331 0.00255 1 0.005
 351894234001078656  351894234001078400  35.106547  35.109246  44.274354  44.275266   2.596   2.379   23.723    3.949 16.318 19.296 0.0010 0.0054 17.282 19.178 0.015 0.039 15.334 19.386 0.005 0.066    -9.864    -7.707 0.206 1.464    -7.152    -6.872 0.158 0.981                                       19.131        19.393        19.649        19.856       0.011       0.010       0.009       0.030         2.848       1.527         2.685        0.163        -0.782         8.141       0.064       1.692       0.292       1.700       0.018       0.656       0.080       0.012   7  2963.1398 0.00214 1 0.002
1674450488483650304 1674450484188400128 209.177014 209.175112  69.567077  69.572359   2.471   2.391   22.534    7.542 17.605 19.341 0.0012 0.0038 18.859 19.307 0.029 0.024 16.473 19.609 0.007 0.074    12.503    12.841 0.198 0.495    -3.957    -3.133 0.159 0.452                                       19.178        19.448        19.727        19.935       0.024       0.011       0.015       0.039         1.577       2.013         1.392        0.185        -0.765         8.092       0.059       1.173       0.423       1.183       0.026       0.647       0.097       0.012   7  7754.7834 0.00532 1 0.057
1240100720717910400 1240100716422113024 215.480875 215.479832  20.168546  20.167637   2.415   2.434   20.998    5.532 17.183 19.654 0.0014 0.0040 18.791 19.600 0.016 0.037 15.948 19.619 0.004 0.072     1.250     1.783 0.196 0.832    16.969    16.337 0.206 0.834                                       19.522        19.699        19.926        20.110       0.008       0.009       0.008       0.041         2.991       1.555         2.714        0.277        -0.742         8.172       0.080       1.887       0.324       1.905       0.029       0.639       0.090       0.011   7  1991.6941 0.00134 1 0.000
1386096687860962688 1386096898311119872 241.334830 241.333304  44.539103  44.538131   2.567   2.439   23.912   16.898 17.920 18.462 0.0016 0.0023 19.167 18.294 0.023 0.017 16.804 18.647 0.005 0.022    -9.932    -9.207 0.182 0.256    21.504    21.680 0.205 0.290                                       18.265        18.633        18.959        19.168       0.007       0.006       0.006       0.014         3.514       1.384         3.468        0.046        -0.803         7.953       0.034       2.178       0.261       2.179       0.006       0.569       0.079       0.008   7  2046.8196 0.00146 1 0.000
1135061518761676416 1135061518761677184 121.254481 121.252428  73.474317  73.475791   2.707   2.446   22.580    6.310 17.970 19.834 0.0016 0.0047 19.299 19.830 0.024 0.039 16.805 19.838 0.004 0.051    14.176    14.274 0.178 0.576   -13.326   -14.354 0.206 0.621                                       19.737        19.879        20.042        20.164       0.014       0.011       0.020       0.027         1.797       1.987         1.320        0.478        -0.758         7.942       0.085       0.771       0.369       0.805       0.050       0.637       0.093       0.011   7  2109.0717 0.00159 1 0.000
2255291798194101632 2255303549222862464 284.528659 284.524940  66.051178  66.052679   2.712   2.472  124.686    8.834 12.453 19.396 0.0004 0.0026 12.781 19.226 0.001 0.031 11.966 19.401 0.001 0.026    -4.108    -3.511 0.074 1.068    18.996    18.342 0.049 0.681 -32.067           1.986               19.166        19.477        19.659        19.820       0.031       0.016       0.053       0.025         2.270       1.657         2.035        0.235        -0.759         7.967       0.101       1.120       0.272       1.111       0.014       0.646       0.017       0.016   7  2825.9924 0.00213 1 0.002
2266575566336605312 2266575570630987392 273.971451 273.978349  72.283135  72.289352   2.352   2.476  146.643   12.580 14.384 18.875 0.0004 0.0030 14.872 18.675 0.004 0.039 13.718 18.994 0.002 0.037     8.041     7.801 0.025 0.286    -1.242    -0.997 0.036 0.438                                       18.669        19.033        19.308                     0.011       0.011       0.021                     2.915       1.483         2.866        0.049        -0.697         8.302       0.044       1.676       0.254       1.673       0.005       0.606       0.014       0.013   7 10042.5850 0.00656 1 0.085
1296536522268058240 1296536517971764736 225.310490 225.307251  39.540272  39.537836   2.438   2.482  131.274    9.342 13.902 18.939 0.0003 0.0037 14.350 18.813 0.001 0.023 13.311 19.042 0.001 0.053    -6.561    -6.275 0.025 0.334    13.432    14.127 0.028 0.386                                       18.758        19.055        19.351        19.583       0.005       0.008       0.007       0.020         5.017       1.191         4.918        0.098        -0.799         8.093       0.037       2.325       0.144       2.322       0.006       0.635       0.016       0.008   7  5151.8802 0.00349 1 0.013
1851839234882061312 1851839230583118208 318.602576 318.593741  29.728773  29.732017   2.510   2.489   64.047    2.480 11.036 20.158 0.0004 0.0054 11.268 20.279 0.001 0.066 10.678 20.070 0.001 0.102    15.713    14.085 0.074 1.352    11.163    10.632 0.073 2.288 -17.820           1.381               20.095        20.232        20.354        20.610       0.014       0.021       0.028       0.035         3.568       1.417         3.159        0.409        -0.715         8.430       0.060       1.801       0.213       1.805       0.015       0.614       0.034       0.014   7 11948.7789 0.00833 1 0.104
2962469536554311680 2962469532255663744  77.851781  77.850685 -21.976203 -21.973975   2.572   2.502   25.160   10.643 17.606 19.061 0.0010 0.0025 18.845 18.962 0.017 0.018 16.492 19.188 0.003 0.029   -14.812   -14.723 0.135 0.304   -15.659   -14.972 0.161 0.382                                       18.878        19.166        19.440        19.716       0.007       0.009       0.011       0.034         1.915       1.759         1.793        0.122        -0.784         8.036       0.067       1.049       0.331       1.055       0.016       0.636       0.084       0.011   7  3427.1882 0.00245 1 0.004
1319540848141886976 1319540843845667072 244.567855 244.566959  32.461432  32.463867   2.982   2.521  148.738    4.278 14.647 20.182 0.0003 0.0068 15.296 20.111 0.002 0.046 13.883 20.047 0.001 0.073   -20.059   -20.676 0.034 1.155    -4.382    -4.200 0.037 1.098                                       20.094        20.159        20.282        20.347       0.016       0.014       0.013       0.041         1.229       2.957         0.389        0.840        -0.744         7.699       0.111       0.092       0.206       0.106       0.026       0.634       0.014       0.010   7  3077.9683 0.00255 1 0.003
1886638640459918080 1886638636163896448 347.148442 347.149518  31.538324  31.537524   2.262   2.522   21.588    4.450 17.240 19.874 0.0012 0.0051 18.448 19.873 0.018 0.060 16.166 19.815 0.004 0.072    16.892    17.938 0.246 1.253    -2.591    -3.761 0.141 0.673                                       19.778        19.901        20.074        20.222       0.008       0.015       0.019       0.021         7.960       1.025         7.610        0.350        -0.977         8.267       0.100       3.165       0.162       3.177       0.021       0.547       0.059       0.012   7  1936.4893 0.00122 1 0.000
1554176870028250496 1554176870028251008 197.122415 197.127203  47.001547  47.004867   2.664   2.523   21.305   10.087 17.821 18.906 0.0012 0.0027 19.195 18.714 0.028 0.024 16.645 18.933 0.004 0.039    -7.888    -7.241 0.141 0.305   -32.815   -32.463 0.144 0.321                                       18.757        19.021        19.302        19.509       0.008       0.006       0.006       0.007         6.071       1.139         5.914        0.157        -0.908         7.833       0.031       3.017       0.219       3.023       0.014       0.593       0.069       0.008   7  6292.5197 0.00466 1 0.035
3952679709842534912 3952673830031387776 187.926958 187.920845  22.177482  22.168735   2.209   2.524   70.576    5.411 13.435 19.473 0.0003 0.0043 13.803 19.361 0.001 0.034 12.913 19.431 0.001 0.064    -4.169    -4.285 0.044 0.891    -5.053    -5.015 0.034 0.491                                       19.308        19.550        19.885        20.113       0.009       0.015       0.017       0.028         1.817       1.739         1.662        0.155        -0.770         8.333       0.051       0.631       0.209       0.630       0.008       0.593       0.029       0.010   7 16976.8363 0.01042 1 0.164
3055330337268667904 3055330337264957440 113.397669 113.396046  -5.911802  -5.911485   2.292   2.527   62.226    4.907 15.301 19.807 0.0004 0.0045 16.009 19.713 0.002 0.045 14.495 19.712 0.001 0.080    10.874    12.151 0.065 0.974    -3.395    -3.243 0.050 0.768                                       19.663        19.851        20.055        21.243       0.019       0.018       0.002       0.214         9.814       0.908         9.646        0.168        -1.199         8.665       0.110       2.256       0.088       2.252       0.013       0.552       0.032       0.012   7  2584.4429 0.00165 1 0.000
5093236965677415424 5093236961381792768  64.870206  64.868244 -18.346201 -18.346420   3.155   2.539   80.389    4.664 15.683 20.008 0.0004 0.0042 16.616 19.989 0.003 0.049 14.737 19.815 0.001 0.060    35.503    35.062 0.056 0.807    10.010     9.287 0.052 0.730                                       19.985        19.988        20.056        20.251       0.045       0.014       0.016       0.030         2.565       1.723         1.908        0.657        -0.710         7.682       0.111       1.131       0.294       1.142       0.021       0.628       0.026       0.015   7  2140.0785 0.00188 1 0.000
1090901455298369408 1090901455298368512 128.203600 128.198521  64.093938  64.093007   2.745   2.543   33.906    4.538 16.917 19.695 0.0007 0.0042 18.110 19.685 0.009 0.048 15.834 19.625 0.003 0.070    10.892    11.197 0.109 0.687   -12.223   -11.080 0.110 0.725                                       19.631        19.758        19.963        20.162       0.011       0.009       0.012       0.016         2.390       1.648         1.987        0.403        -0.774         7.989       0.051       0.916       0.236       0.933       0.026       0.640       0.061       0.011   7  3155.6311 0.00241 1 0.003
1203804708015127168 1203801748779693312 238.007563 238.012744  19.322737  19.313437   3.567   2.552   27.047    3.804 17.824 20.392 0.0013 0.0076 19.249 20.360 0.023 0.042 16.630 20.413 0.003 0.084   -14.201   -12.294 0.195 1.142     0.859     1.141 0.170 0.939                                       20.284        20.412        20.546        20.851       0.047       0.011       0.028       0.117         1.696       5.551         0.084        1.612        -0.637         7.384       0.098       0.151       0.381       0.015       0.147       0.624       0.081       0.016   7 10605.3675 0.01051 1 0.091
3168359514124570368 3168359509828223872 112.154090 112.156715  14.976697  14.978403   2.629   2.561   40.723    3.540 16.062 20.135 0.0009 0.0086 16.921 20.173 0.006 0.092 15.151 19.982 0.003 0.096   -16.264   -15.918 0.108 1.410    19.444    18.264 0.093 1.128                                       20.069        20.130        20.289        20.439       0.018       0.012       0.019       0.020         2.423       1.683         1.901        0.523        -0.765         8.111       0.102       0.905       0.246       0.922       0.029       0.642       0.053       0.012   7  4184.8552 0.00306 1 0.007
1695980364969402368 1695980364969401216 228.657846 228.649515  70.902665  70.898941   2.220   2.563   23.522    8.672 17.820 19.524 0.0018 0.0047 19.377 19.533 0.037 0.026 16.588 19.669 0.008 0.079   -13.134   -12.440 0.184 0.594    18.844    18.285 0.178 0.568                                       19.357        19.580        19.834        19.963       0.017       0.026       0.011       0.030         5.816       1.164         5.613        0.203        -0.873         8.271       0.077       2.923       0.227       2.929       0.020       0.576       0.071       0.010   7  7485.0533 0.00462 1 0.054
2881808504545161344 2881808500249326848   0.252197   0.253097  39.670002  39.671676   3.022   2.580   32.406    3.941 16.219 19.855 0.0007 0.0045 17.422 19.822 0.008 0.072 15.134 19.659 0.002 0.042    22.087    23.687 0.105 0.700     0.018     0.106 0.067 0.477                                       19.833        19.863        19.965        20.078       0.015       0.019       0.009       0.048         7.761       1.041         7.258        0.503        -0.949         7.846       0.088       2.919       0.156       2.930       0.022       0.609       0.049       0.012   7  2157.7791 0.00181 1 0.000
2413942495627225600 2413942456971211520   0.276037   0.273624 -19.104181 -19.105155   2.822   2.589   21.044   11.061 17.258 18.333 0.0009 0.0018 18.508 18.185 0.015 0.012 16.149 18.512 0.005 0.027   -21.896   -21.831 0.222 0.353   -34.403   -33.872 0.136 0.277                                       18.139        18.504        18.826        19.093       0.006       0.007       0.005       0.013         2.129       1.705         2.082        0.047        -0.752         7.777       0.034       1.445       0.356       1.448       0.008       0.620       0.101       0.010   7  3163.3982 0.00248 1 0.003
